case_id,employee,firm,created,first_submitted,d_submitted,e_submitted,d_responded,e_responded,material_at,customer_intervened_at,d_due,e_due,d_status,e_status,resolved,resolved_by,compensation,initial_choice,status,merit,reachable,dependence,d_finished,e_finished,d_institution_outcome,d_implementation_at,processing_time,observed_wait,dispute_age_observed,block,arm,seed
92:8,92,5,8,8.0,,8.0,,10.0,,10.0,,11.0,unused,successful,11.0,e,1.0,e,resolved,0.5676772872633569,True,0.46918797072941887,,11.0,,,3.0,3.0,3.0,learning_off,unchanged,10
96:8,96,3,8,8.0,8.0,,10.0,,10.0,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.667499217608019,False,0.6,10.0,,no_remedy,,,41.0,41.0,learning_off,unchanged,10
111:8,111,3,8,8.0,8.0,,10.0,,10.0,,11.0,,successful,unused,11.0,d,1.0,d,resolved,0.41932836985133515,False,0.6,11.0,,remedy_supported,11.0,3.0,3.0,3.0,learning_off,unchanged,10
23:9,23,3,9,9.0,9.0,,11.0,,11.0,,12.0,,successful,unused,12.0,d,1.0,d,resolved,0.5367299430492276,False,0.6,12.0,,remedy_supported,12.0,3.0,3.0,3.0,learning_off,unchanged,10
64:10,64,1,10,10.0,10.0,,12.0,,12.0,,13.0,,successful,unused,13.0,d,1.0,d,resolved,0.24618847591885,True,0.49274933630306655,13.0,,remedy_supported,13.0,3.0,3.0,3.0,learning_off,unchanged,10
102:10,102,4,10,10.0,10.0,13.0,12.0,15.0,12.0,15.0,,16.0,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.8101153930280229,True,0.4772989971414061,12.0,16.0,no_remedy,,,39.0,39.0,learning_off,unchanged,10
117:10,117,2,10,10.0,10.0,,12.0,,12.0,,13.0,,successful,unused,13.0,d,1.0,d,resolved,0.7243491137676783,True,0.4428287664449741,13.0,,remedy_supported,13.0,3.0,3.0,3.0,learning_off,unchanged,10
47:11,47,5,11,11.0,11.0,14.0,13.0,16.0,13.0,,,,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.4417945251927144,True,0.46918797072941887,13.0,16.0,no_remedy,,,38.0,38.0,learning_off,unchanged,10
74:11,74,4,11,11.0,11.0,,13.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.6283562597699051,True,0.4772989971414061,13.0,,no_remedy,,,38.0,38.0,learning_off,unchanged,10
80:11,80,0,11,11.0,11.0,,13.0,,,,14.0,,successful,unused,14.0,d,1.0,d,resolved,0.22260815787684773,False,0.5179349293811343,14.0,,remedy_supported,14.0,3.0,3.0,3.0,learning_off,unchanged,10
90:11,90,0,11,11.0,11.0,,13.0,,13.0,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.2675348301299314,False,0.5179349293811343,13.0,,no_remedy,,,38.0,38.0,learning_off,unchanged,10
4:12,4,3,12,12.0,12.0,,14.0,,14.0,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.6047631434247718,False,0.6,14.0,,no_remedy,,,37.0,37.0,learning_off,unchanged,10
31:12,31,5,12,12.0,,12.0,,14.0,,,,,unused,closed_unresolved,,,0.0,e,closed_unresolved,0.9507299911105134,True,0.46918797072941887,,14.0,,,,37.0,37.0,learning_off,unchanged,10
46:12,46,5,12,12.0,12.0,15.0,14.0,17.0,14.0,17.0,,18.0,closed_unresolved,successful,18.0,e,1.0,d,resolved,0.875141754311141,True,0.46918797072941887,14.0,18.0,no_remedy,,6.0,6.0,6.0,learning_off,unchanged,10
81:12,81,5,12,12.0,,12.0,,14.0,,14.0,,15.0,unused,successful,15.0,e,1.0,e,resolved,0.5606487072422224,True,0.46918797072941887,,15.0,,,3.0,3.0,3.0,learning_off,unchanged,10
5:13,5,3,13,13.0,13.0,,15.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.60497999250399,False,0.6,15.0,,no_remedy,,,36.0,36.0,learning_off,unchanged,10
15:13,15,0,13,13.0,13.0,,15.0,,,,16.0,,successful,unused,16.0,d,1.0,d,resolved,0.5780109928010326,False,0.5179349293811343,16.0,,remedy_supported,16.0,3.0,3.0,3.0,learning_off,unchanged,10
105:14,105,3,14,14.0,14.0,,16.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.3267675903018,False,0.6,16.0,,no_remedy,,,35.0,35.0,learning_off,unchanged,10
51:15,51,0,15,15.0,15.0,,17.0,,17.0,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.8393516535577485,False,0.5179349293811343,17.0,,no_remedy,,,34.0,34.0,learning_off,unchanged,10
64:15,64,1,15,15.0,15.0,18.0,17.0,20.0,,,,,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.24618847591885,True,0.49274933630306655,17.0,20.0,no_remedy,,,34.0,34.0,learning_off,unchanged,10
80:15,80,0,15,15.0,15.0,,17.0,,,,18.0,,successful,unused,18.0,d,1.0,d,resolved,0.22260815787684773,False,0.5179349293811343,18.0,,remedy_supported,18.0,3.0,3.0,3.0,learning_off,unchanged,10
112:15,112,0,15,15.0,15.0,,17.0,,17.0,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.3261659228758199,False,0.5179349293811343,17.0,,no_remedy,,,34.0,34.0,learning_off,unchanged,10
9:16,9,3,16,16.0,16.0,,18.0,,18.0,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.2953391340517959,False,0.6,18.0,,no_remedy,,,33.0,33.0,learning_off,unchanged,10
83:16,83,1,16,16.0,19.0,16.0,21.0,18.0,21.0,,22.0,,successful,closed_unresolved,22.0,d,1.0,e,resolved,0.6902315242677406,True,0.49274933630306655,22.0,18.0,remedy_supported,22.0,6.0,6.0,6.0,learning_off,unchanged,10
92:16,92,5,16,16.0,19.0,16.0,21.0,18.0,,,,,closed_unresolved,closed_unresolved,,,0.0,e,closed_unresolved,0.5676772872633569,True,0.46918797072941887,21.0,18.0,no_remedy,,,33.0,33.0,learning_off,unchanged,10
20:17,20,3,17,25.0,25.0,,27.0,,27.0,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.7654142915238522,False,0.6,27.0,,no_remedy,,,24.0,32.0,learning_off,unchanged,10
49:17,49,2,17,17.0,17.0,20.0,19.0,22.0,19.0,22.0,,23.0,closed_unresolved,successful,23.0,e,1.0,d,resolved,0.6346751963661752,True,0.4428287664449741,19.0,23.0,no_remedy,,6.0,6.0,6.0,learning_off,unchanged,10
85:17,85,5,17,17.0,,17.0,,19.0,,19.0,,20.0,unused,successful,20.0,e,1.0,e,resolved,0.7320418689588108,True,0.46918797072941887,,20.0,,,3.0,3.0,3.0,learning_off,unchanged,10
116:17,116,5,17,17.0,,17.0,,19.0,,19.0,,20.0,unused,successful,20.0,e,1.0,e,resolved,0.9043478099386204,True,0.46918797072941887,,20.0,,,3.0,3.0,3.0,learning_off,unchanged,10
89:18,89,1,18,18.0,18.0,,20.0,,20.0,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.6087834887336734,False,0.49274933630306655,20.0,,no_remedy,,,31.0,31.0,learning_off,unchanged,10
113:18,113,3,18,18.0,18.0,,20.0,,20.0,,21.0,,successful,unused,21.0,d,1.0,d,resolved,0.8226995449980428,False,0.6,21.0,,remedy_supported,21.0,3.0,3.0,3.0,learning_off,unchanged,10
45:19,45,5,19,19.0,19.0,23.0,21.0,25.0,21.0,,22.0,,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.21422148858931528,True,0.46918797072941887,22.0,25.0,remedy_supported,22.0,,30.0,30.0,learning_off,unchanged,10
80:19,80,0,19,19.0,19.0,,21.0,,,,22.0,,successful,unused,22.0,d,1.0,d,resolved,0.22260815787684773,False,0.5179349293811343,22.0,,remedy_supported,22.0,3.0,3.0,3.0,learning_off,unchanged,10
26:20,26,4,20,20.0,20.0,23.0,22.0,25.0,22.0,25.0,,26.0,closed_unresolved,successful,26.0,e,1.0,d,resolved,0.7338621735761583,True,0.4772989971414061,22.0,26.0,no_remedy,,6.0,6.0,6.0,learning_off,unchanged,10
18:22,18,2,22,22.0,22.0,25.0,24.0,27.0,24.0,27.0,,28.0,closed_unresolved,successful,28.0,e,1.0,d,resolved,0.4039431292480609,True,0.4428287664449741,24.0,28.0,no_remedy,,6.0,6.0,6.0,learning_off,unchanged,10
0:23,0,4,23,23.0,23.0,26.0,25.0,28.0,,,,,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.4047773902582983,True,0.4772989971414061,25.0,28.0,no_remedy,,,26.0,26.0,learning_off,unchanged,10
37:23,37,1,23,23.0,23.0,26.0,25.0,28.0,25.0,28.0,,29.0,closed_unresolved,successful,29.0,e,1.0,d,resolved,0.6054890532138307,True,0.49274933630306655,25.0,29.0,no_remedy,,6.0,6.0,6.0,learning_off,unchanged,10
75:23,75,2,23,23.0,26.0,23.0,28.0,25.0,,,,,closed_unresolved,closed_unresolved,,,0.0,e,closed_unresolved,0.2707832581795835,True,0.4428287664449741,28.0,25.0,no_remedy,,,26.0,26.0,learning_off,unchanged,10
15:24,15,0,24,24.0,24.0,,26.0,,26.0,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.5780109928010326,False,0.5179349293811343,26.0,,no_remedy,,,25.0,25.0,learning_off,unchanged,10
55:24,55,0,24,24.0,24.0,,26.0,,26.0,,27.0,,successful,unused,27.0,d,1.0,d,resolved,0.6011682074240255,False,0.5179349293811343,27.0,,remedy_supported,27.0,3.0,3.0,3.0,learning_off,unchanged,10
85:24,85,5,24,24.0,,24.0,,26.0,,26.0,,27.0,unused,successful,27.0,e,1.0,e,resolved,0.7320418689588108,True,0.46918797072941887,,27.0,,,3.0,3.0,3.0,learning_off,unchanged,10
107:24,107,1,24,24.0,24.0,27.0,26.0,29.0,26.0,29.0,,30.0,closed_unresolved,successful,30.0,e,1.0,d,resolved,0.9800349615348498,True,0.49274933630306655,26.0,30.0,no_remedy,,6.0,6.0,6.0,learning_off,unchanged,10
2:25,2,0,25,25.0,25.0,,27.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.8692734831029403,False,0.5179349293811343,27.0,,no_remedy,,,24.0,24.0,learning_off,unchanged,10
50:25,50,2,25,25.0,25.0,,27.0,,,,28.0,,successful,unused,28.0,d,1.0,d,resolved,0.7957975491444591,True,0.4428287664449741,28.0,,remedy_supported,28.0,3.0,3.0,3.0,learning_off,unchanged,10
59:25,59,1,25,25.0,25.0,,27.0,,27.0,,28.0,,successful,unused,28.0,d,1.0,d,resolved,0.5823955981454967,True,0.49274933630306655,28.0,,remedy_supported,28.0,3.0,3.0,3.0,learning_off,unchanged,10
28:26,28,5,26,26.0,26.0,,28.0,,28.0,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.4446632669962283,False,0.46918797072941887,28.0,,no_remedy,,,23.0,23.0,learning_off,unchanged,10
111:26,111,3,26,26.0,26.0,,28.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.41932836985133515,False,0.6,28.0,,no_remedy,,,23.0,23.0,learning_off,unchanged,10
12:27,12,4,27,27.0,27.0,,29.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.29519088355290696,True,0.4772989971414061,29.0,,no_remedy,,,22.0,22.0,learning_off,unchanged,10
82:27,82,4,27,27.0,27.0,30.0,29.0,32.0,29.0,32.0,,33.0,closed_unresolved,successful,33.0,e,1.0,d,resolved,0.5382072018575332,True,0.4772989971414061,29.0,33.0,no_remedy,,6.0,6.0,6.0,learning_off,unchanged,10
93:29,93,2,29,29.0,33.0,29.0,35.0,31.0,,31.0,,32.0,closed_unresolved,closed_unresolved,,,0.0,e,closed_unresolved,0.3986707785969789,True,0.4428287664449741,35.0,32.0,no_remedy,,,20.0,20.0,learning_off,unchanged,10
68:30,68,0,30,30.0,30.0,,32.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.9992831828290858,False,0.5179349293811343,32.0,,no_remedy,,,19.0,19.0,learning_off,unchanged,10
106:30,106,5,30,30.0,30.0,30.0,32.0,32.0,,32.0,,33.0,closed_unresolved,successful,33.0,e,1.0,d+e,resolved,0.7557907262954138,True,0.46918797072941887,32.0,33.0,no_remedy,,3.0,3.0,3.0,learning_off,unchanged,10
113:30,113,3,30,30.0,30.0,,32.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.8226995449980428,False,0.6,32.0,,no_remedy,,,19.0,19.0,learning_off,unchanged,10
54:32,54,0,32,32.0,32.0,,34.0,,,,35.0,,successful,unused,35.0,d,1.0,d,resolved,0.38396851696021966,False,0.5179349293811343,35.0,,remedy_supported,35.0,3.0,3.0,3.0,learning_off,unchanged,10
57:32,57,1,32,32.0,32.0,32.0,34.0,34.0,,34.0,,35.0,closed_unresolved,closed_unresolved,,,0.0,d+e,closed_unresolved,0.6658688710760026,True,0.49274933630306655,34.0,35.0,no_remedy,,,17.0,17.0,learning_off,unchanged,10
117:32,117,2,32,32.0,32.0,,34.0,,34.0,,35.0,,successful,unused,35.0,d,1.0,d,resolved,0.7243491137676783,True,0.4428287664449741,35.0,,remedy_supported,35.0,3.0,3.0,3.0,learning_off,unchanged,10
52:35,52,2,35,35.0,35.0,38.0,37.0,40.0,,,,,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.8195409242685552,True,0.4428287664449741,37.0,40.0,no_remedy,,,14.0,14.0,learning_off,unchanged,10
81:35,81,5,35,35.0,,35.0,,37.0,,37.0,,38.0,unused,successful,38.0,e,1.0,e,resolved,0.5606487072422224,True,0.46918797072941887,,38.0,,,3.0,3.0,3.0,learning_off,unchanged,10
60:37,60,4,37,37.0,37.0,,39.0,,,,40.0,,successful,unused,40.0,d,1.0,d,resolved,0.8657439958008253,True,0.4772989971414061,40.0,,remedy_supported,40.0,3.0,3.0,3.0,learning_off,unchanged,10
49:38,49,2,38,38.0,38.0,41.0,40.0,43.0,,,,,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.6346751963661752,True,0.4428287664449741,40.0,43.0,no_remedy,,,11.0,11.0,learning_off,unchanged,10
53:40,53,4,40,40.0,40.0,40.0,42.0,42.0,42.0,,,,closed_unresolved,closed_unresolved,,,0.0,d+e,closed_unresolved,0.7851194377485589,True,0.4772989971414061,42.0,42.0,no_remedy,,,9.0,9.0,learning_off,unchanged,10
114:40,114,1,40,40.0,40.0,40.0,42.0,42.0,42.0,42.0,43.0,43.0,successful,successful,43.0,d+e,1.0,d+e,resolved,0.3919165654407027,True,0.49274933630306655,43.0,43.0,remedy_supported,43.0,3.0,3.0,3.0,learning_off,unchanged,10
117:40,117,2,40,40.0,40.0,43.0,42.0,45.0,42.0,45.0,,46.0,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.7243491137676783,True,0.4428287664449741,42.0,46.0,no_remedy,,,9.0,9.0,learning_off,unchanged,10
54:41,54,0,41,41.0,41.0,,43.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.38396851696021966,False,0.5179349293811343,43.0,,no_remedy,,,8.0,8.0,learning_off,unchanged,10
70:41,70,0,41,41.0,41.0,,43.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.46577940965087383,False,0.5179349293811343,43.0,,no_remedy,,,8.0,8.0,learning_off,unchanged,10
44:42,44,4,42,42.0,42.0,45.0,44.0,47.0,44.0,,,,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.8544134911951835,True,0.4772989971414061,44.0,47.0,no_remedy,,,7.0,7.0,learning_off,unchanged,10
21:43,21,1,43,43.0,43.0,,45.0,,,,46.0,,successful,unused,46.0,d,1.0,d,resolved,0.5018888323774493,True,0.49274933630306655,46.0,,remedy_supported,46.0,3.0,3.0,3.0,learning_off,unchanged,10
119:45,119,2,45,45.0,45.0,,47.0,,,,48.0,,successful,unused,48.0,d,1.0,d,resolved,0.9751005405673141,True,0.4428287664449741,48.0,,remedy_supported,48.0,3.0,3.0,3.0,learning_off,unchanged,10
24:46,24,3,46,,,,,,,,,,unused,unused,,,0.0,,unsubmitted,0.4469378722297885,False,0.6,,,,,,,3.0,learning_off,unchanged,10
77:46,77,4,46,46.0,46.0,,48.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.9364240953633127,True,0.4772989971414061,48.0,,no_remedy,,,3.0,3.0,learning_off,unchanged,10
76:47,76,5,47,47.0,47.0,,49.0,,49.0,,50.0,,awaiting_implementation,unused,,,0.0,d,pending,0.28580975946356413,False,0.46918797072941887,,,remedy_supported,,,2.0,2.0,learning_off,unchanged,10
17:49,17,2,49,49.0,49.0,,,,,,,,submitted,unused,,,0.0,d,pending,0.43129196802773767,True,0.4428287664449741,,,,,,0.0,0.0,learning_off,unchanged,10
21:49,21,1,49,49.0,49.0,,,,,,,,submitted,unused,,,0.0,d,pending,0.5018888323774493,True,0.49274933630306655,,,,,,0.0,0.0,learning_off,unchanged,10
103:49,103,2,49,49.0,49.0,,,,,,,,submitted,unused,,,0.0,d,pending,0.9468872036680869,False,0.4428287664449741,,,,,,0.0,0.0,learning_off,unchanged,10
1:0,1,1,0,0.0,0.0,,2.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.3610270955947652,False,0.47901232337585203,2.0,,no_remedy,,,49.0,49.0,learning_off,unchanged,11
3:0,3,2,0,0.0,0.0,,2.0,,,,3.0,,successful,unused,3.0,d,1.0,d,resolved,0.5860002362457992,False,0.4,3.0,,remedy_supported,3.0,3.0,3.0,3.0,learning_off,unchanged,11
6:0,6,2,0,0.0,0.0,,2.0,,2.0,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.5916350233402655,False,0.4,2.0,,no_remedy,,,49.0,49.0,learning_off,unchanged,11
8:0,8,4,0,0.0,3.0,0.0,5.0,2.0,5.0,,6.0,,successful,closed_unresolved,6.0,d,1.0,e,resolved,0.9723329537133403,True,0.49815066146200193,6.0,2.0,remedy_supported,6.0,6.0,6.0,6.0,learning_off,unchanged,11
12:0,12,5,0,0.0,0.0,3.0,2.0,5.0,,5.0,,6.0,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.38404502355831033,True,0.5569850061052732,2.0,6.0,no_remedy,,,49.0,49.0,learning_off,unchanged,11
13:0,13,0,0,0.0,0.0,3.0,2.0,5.0,,,,,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.347711321895639,True,0.49908271825847716,2.0,5.0,no_remedy,,,49.0,49.0,learning_off,unchanged,11
15:0,15,3,0,0.0,0.0,,2.0,,2.0,,3.0,,successful,unused,3.0,d,1.0,d,resolved,0.6774598757317809,True,0.5667692907983956,3.0,,remedy_supported,3.0,3.0,3.0,3.0,learning_off,unchanged,11
18:0,18,3,0,0.0,4.0,0.0,6.0,2.0,6.0,2.0,,3.0,closed_unresolved,closed_unresolved,,,0.0,e,closed_unresolved,0.8748788510819419,True,0.5667692907983956,6.0,3.0,no_remedy,,,49.0,49.0,learning_off,unchanged,11
19:0,19,1,0,0.0,0.0,,2.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.7345713179645821,False,0.47901232337585203,2.0,,no_remedy,,,49.0,49.0,learning_off,unchanged,11
20:0,20,0,0,0.0,0.0,,2.0,,2.0,,3.0,,successful,unused,3.0,d,1.0,d,resolved,0.6887520183353211,True,0.49908271825847716,3.0,,remedy_supported,3.0,3.0,3.0,3.0,learning_off,unchanged,11
21:0,21,5,0,0.0,0.0,3.0,2.0,5.0,,5.0,,6.0,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.5200246170380312,True,0.5569850061052732,2.0,6.0,no_remedy,,,49.0,49.0,learning_off,unchanged,11
27:0,27,4,0,0.0,0.0,3.0,2.0,5.0,2.0,,,,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.38271166209602453,True,0.49815066146200193,2.0,5.0,no_remedy,,,49.0,49.0,learning_off,unchanged,11
31:0,31,3,0,,,,,,,,,,unused,unused,,,0.0,,unsubmitted,0.38734093009333015,True,0.5667692907983956,,,,,,,49.0,learning_off,unchanged,11
35:0,35,5,0,0.0,0.0,,2.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.6310474370389243,False,0.5569850061052732,2.0,,no_remedy,,,49.0,49.0,learning_off,unchanged,11
40:0,40,1,0,0.0,0.0,,2.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.8797180762931407,False,0.47901232337585203,2.0,,no_remedy,,,49.0,49.0,learning_off,unchanged,11
43:0,43,3,0,0.0,0.0,4.0,3.0,,3.0,,4.0,,successful,cancelled_by_resolution,4.0,d,1.0,d,resolved,0.6653728863481427,True,0.5667692907983956,4.0,4.0,remedy_supported,4.0,4.0,4.0,4.0,learning_off,unchanged,11
46:0,46,0,0,0.0,0.0,,3.0,,3.0,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.6515558100639152,False,0.49908271825847716,3.0,,no_remedy,,,49.0,49.0,learning_off,unchanged,11
49:0,49,1,0,0.0,0.0,,3.0,,3.0,,4.0,,successful,unused,4.0,d,1.0,d,resolved,0.5988505291201498,False,0.47901232337585203,4.0,,remedy_supported,4.0,4.0,4.0,4.0,learning_off,unchanged,11
50:0,50,1,0,0.0,0.0,,3.0,,3.0,,4.0,,successful,unused,4.0,d,1.0,d,resolved,0.6370015951142798,False,0.47901232337585203,4.0,,remedy_supported,4.0,4.0,4.0,4.0,learning_off,unchanged,11
52:0,52,1,0,0.0,0.0,,3.0,,3.0,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.34889688510168515,False,0.47901232337585203,3.0,,no_remedy,,,49.0,49.0,learning_off,unchanged,11
53:0,53,2,0,0.0,0.0,,3.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.8008185080989707,False,0.4,3.0,,no_remedy,,,49.0,49.0,learning_off,unchanged,11
54:0,54,2,0,0.0,0.0,,3.0,,3.0,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.6796986845755555,False,0.4,3.0,,no_remedy,,,49.0,49.0,learning_off,unchanged,11
55:0,55,5,0,0.0,0.0,0.0,3.0,2.0,3.0,2.0,4.0,3.0,cancelled_by_resolution,successful,3.0,e,1.0,d+e,resolved,0.6068935672131297,True,0.5569850061052732,3.0,3.0,remedy_supported,,3.0,3.0,3.0,learning_off,unchanged,11
68:0,68,2,0,0.0,0.0,,3.0,,3.0,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.7409836112242953,False,0.4,3.0,,no_remedy,,,49.0,49.0,learning_off,unchanged,11
70:0,70,4,0,0.0,0.0,4.0,3.0,6.0,3.0,6.0,4.0,7.0,closed_unresolved,successful,7.0,e,1.0,d,resolved,0.9667273406176868,True,0.49815066146200193,4.0,7.0,remedy_supported,4.0,7.0,7.0,7.0,learning_off,unchanged,11
71:0,71,1,0,0.0,0.0,,3.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.45304902339097936,False,0.47901232337585203,3.0,,no_remedy,,,49.0,49.0,learning_off,unchanged,11
79:0,79,1,0,0.0,0.0,,3.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.22986631962574666,False,0.47901232337585203,3.0,,no_remedy,,,49.0,49.0,learning_off,unchanged,11
80:0,80,2,0,0.0,0.0,,4.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.2169161506805538,False,0.4,4.0,,no_remedy,,,49.0,49.0,learning_off,unchanged,11
81:0,81,0,0,0.0,0.0,5.0,4.0,7.0,4.0,7.0,,8.0,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.7931329194555912,True,0.49908271825847716,4.0,8.0,no_remedy,,,49.0,49.0,learning_off,unchanged,11
83:0,83,3,0,0.0,,0.0,,2.0,,,,,unused,closed_unresolved,,,0.0,e,closed_unresolved,0.38346873216281624,True,0.5667692907983956,,2.0,,,,49.0,49.0,learning_off,unchanged,11
84:0,84,2,0,0.0,0.0,,4.0,,4.0,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.528431394829199,False,0.4,4.0,,no_remedy,,,49.0,49.0,learning_off,unchanged,11
85:0,85,1,0,0.0,0.0,,4.0,,4.0,,5.0,,successful,unused,5.0,d,1.0,d,resolved,0.38056790787439304,False,0.47901232337585203,5.0,,remedy_supported,5.0,5.0,5.0,5.0,learning_off,unchanged,11
89:0,89,0,0,0.0,4.0,0.0,6.0,2.0,6.0,2.0,,3.0,closed_unresolved,closed_unresolved,,,0.0,e,closed_unresolved,0.6289120079546142,True,0.49908271825847716,6.0,3.0,no_remedy,,,49.0,49.0,learning_off,unchanged,11
90:0,90,5,0,0.0,0.0,5.0,4.0,7.0,4.0,7.0,,8.0,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.3684408140662549,True,0.5569850061052732,4.0,8.0,no_remedy,,,49.0,49.0,learning_off,unchanged,11
92:0,92,4,0,0.0,,0.0,,2.0,,2.0,,3.0,unused,successful,3.0,e,1.0,e,resolved,0.3305995736798988,True,0.49815066146200193,,3.0,,,3.0,3.0,3.0,learning_off,unchanged,11
102:0,102,1,0,0.0,0.0,,4.0,,4.0,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.8703939419232254,False,0.47901232337585203,4.0,,no_remedy,,,49.0,49.0,learning_off,unchanged,11
104:0,104,4,0,0.0,0.0,,4.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.5002396825138198,True,0.49815066146200193,4.0,,no_remedy,,,49.0,49.0,learning_off,unchanged,11
105:0,105,5,0,0.0,0.0,5.0,4.0,7.0,,,,,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.335116307404235,True,0.5569850061052732,4.0,7.0,no_remedy,,,49.0,49.0,learning_off,unchanged,11
111:0,111,5,0,0.0,0.0,0.0,4.0,2.0,,,,,closed_unresolved,closed_unresolved,,,0.0,d+e,closed_unresolved,0.6440240779940416,True,0.5569850061052732,4.0,2.0,no_remedy,,,49.0,49.0,learning_off,unchanged,11
112:0,112,5,0,0.0,3.0,0.0,5.0,2.0,,,,,closed_unresolved,closed_unresolved,,,0.0,e,closed_unresolved,0.4849994928524988,True,0.5569850061052732,5.0,2.0,no_remedy,,,49.0,49.0,learning_off,unchanged,11
114:0,114,3,0,0.0,4.0,0.0,6.0,2.0,6.0,2.0,,3.0,closed_unresolved,closed_unresolved,,,0.0,e,closed_unresolved,0.9022449380445283,True,0.5667692907983956,6.0,3.0,no_remedy,,,49.0,49.0,learning_off,unchanged,11
115:0,115,3,0,0.0,0.0,6.0,4.0,8.0,4.0,8.0,5.0,9.0,closed_unresolved,successful,9.0,e,1.0,d,resolved,0.5184135180823559,True,0.5667692907983956,5.0,9.0,remedy_supported,5.0,9.0,9.0,9.0,learning_off,unchanged,11
117:0,117,1,0,0.0,0.0,,4.0,,4.0,,5.0,,successful,unused,5.0,d,1.0,d,resolved,0.34070431843774707,False,0.47901232337585203,5.0,,remedy_supported,5.0,5.0,5.0,5.0,learning_off,unchanged,11
23:1,23,3,1,1.0,1.0,1.0,4.0,3.0,4.0,,,,closed_unresolved,closed_unresolved,,,0.0,d+e,closed_unresolved,0.9738060841660057,True,0.5667692907983956,4.0,3.0,no_remedy,,,48.0,48.0,learning_off,unchanged,11
67:1,67,2,1,1.0,1.0,,5.0,,5.0,,6.0,,successful,unused,6.0,d,1.0,d,resolved,0.6374281672784277,False,0.4,6.0,,remedy_supported,6.0,5.0,5.0,5.0,learning_off,unchanged,11
4:2,4,0,2,2.0,,2.0,,4.0,,4.0,,5.0,unused,successful,5.0,e,1.0,e,resolved,0.7967799488354119,True,0.49908271825847716,,5.0,,,3.0,3.0,3.0,learning_off,unchanged,11
